Average Amount/transaction/day,Transaction_amount,Is decli0ed,Total Number of declines/day,isForeig0Tra0sactio0,isHighRiskCou0tr1,Daily_chargeback_avg_amt,6_month_avg_chbk_amt,6-month_chbk_freq,isFradule0t
599.1407268,5392.266541,0,0,0,0,0,0,0,0
202.3844016,2833.381622,0,0,0,0,0,0,0,0
48.42396272,581.0875526,0,0,0,0,0,0,0,0
932.1896352,12118.46526,0,0,1,0,0,0,0,0
137.7018438,3855.651626,0,0,0,0,0,0,0,0
501.6393644,1504.918093,0,0,0,0,0,0,0,0
830.7162764,22429.33946,0,0,1,0,0,0,0,0
391.9456543,2743.61958,0,0,0,0,0,0,0,0
688.2042465,7570.246712,0,0,1,0,0,0,0,0
678.1943378,8816.526391,0,0,1,0,0,0,0,0
396.465695,1189.397085,0,0,0,0,0,0,0,0
878.0915855,0,0,0,0,0,0,0,0,0
604.4478463,13902.30046,0,6,0,0,0,0,0,0
349.8045311,1749.022656,0,0,0,0,0,0,0,0
39.84206056,39.84206056,0,0,0,0,0,0,0,0
156.6446371,4699.339113,0,0,0,0,0,0,0,0
484.923986,9698.47972,0,0,0,0,0,0,0,0
811.2393405,22714.70153,0,0,1,0,0,0,0,0
935.6087981,20583.39356,0,0,1,0,0,0,0,0
866.3868295,24258.83123,0,0,0,0,0,0,0,0
5.902675552,47.22140442,0,0,0,0,0,0,0,0
260.7214424,1564.328654,0,0,0,0,0,0,0,0
538.8056809,6465.668171,0,0,1,0,0,0,0,0
498.633967,4986.33967,0,0,0,0,0,0,0,0
434.5361343,7387.114283,0,0,1,0,0,0,0,0
539.3947857,10248.50093,0,0,1,0,0,0,0,0
66.98040718,1942.431808,0,0,0,0,0,0,0,0
826.9350602,6615.480482,0,0,1,0,0,0,0,0
193.5214158,4063.949732,0,0,0,0,0,0,0,0
775.0578919,3100.231568,0,5,0,0,0,0,0,0
927.0268192,6489.187734,0,0,0,0,0,0,0,0
923.9407719,27718.22316,0,0,0,0,0,0,0,0
965.965552,28013.00101,0,0,1,0,0,0,0,0
768.3023216,0,0,0,0,0,0,0,0,0
671.2955998,12754.6164,0,0,0,0,0,0,0,0
720.1816178,14403.63236,0,0,0,0,0,0,0,0
445.4537799,4899.991579,0,0,1,0,0,0,0,0
266.0570676,4522.970149,0,0,1,0,0,0,0,0
437.3642515,5248.371018,0,0,0,0,0,0,0,0
421.7127544,2951.989281,0,0,0,0,0,0,0,0
696.2968202,2785.187281,0,0,0,0,0,0,0,0
758.2684848,1516.53697,0,0,0,0,0,0,0,0
92.38174468,646.6722128,0,0,0,0,0,0,0,0
628.5438368,13827.96441,0,0,0,0,0,0,0,0
523.9467101,14670.50788,0,0,0,0,0,0,0,0
739.2457999,5913.966399,0,0,0,0,0,0,0,0
945.0691734,12285.89925,0,0,0,0,0,0,0,0
755.8673152,18896.68288,0,1,0,0,0,0,0,0
764.5657042,13762.18268,0,0,0,0,0,0,0,0
121.1687524,2302.206296,0,0,1,0,0,0,0,0
241.2103363,3376.944708,0,0,0,0,0,0,0,0
453.2414563,906.4829126,0,0,0,0,0,0,0,0
956.1507819,22947.61877,0,0,0,0,0,0,0,0
525.4060018,12609.74404,0,0,1,0,0,0,0,0
221.2459087,4424.918174,0,0,0,0,0,0,0,0
660.2728699,7923.274439,0,0,0,0,0,0,0,0
208.7059799,4174.119598,0,0,1,0,0,0,0,0
756.2718055,5293.902639,0,0,0,0,0,0,0,0
410.0125387,9840.300929,0,0,0,0,0,0,0,0
159.1736746,1591.736746,0,0,0,0,0,0,0,0
899.7438785,899.7438785,0,0,0,0,0,0,0,0
344.0719676,3440.719676,0,0,0,0,0,0,0,0
577.943551,13292.70167,0,0,0,0,0,0,0,0
965.4525455,25101.76618,0,0,0,0,0,0,0,0
587.7956095,13519.29902,0,0,0,0,0,0,0,0
676.0535665,0,0,0,0,0,0,0,0,0
843.5411337,18557.90494,0,0,0,0,0,0,0,0
606.4889114,7884.355848,0,1,0,0,0,0,0,0
381.8999993,11075.09998,0,0,0,0,0,0,0,0
205.1370739,2461.644887,0,0,0,0,0,0,0,0
560.5742367,15696.07863,0,0,0,0,0,0,0,0
68.95413406,1792.807486,0,0,0,0,0,0,0,0
640.9126213,4486.388349,0,0,0,0,0,0,0,0
969.6767987,1939.353597,0,0,0,0,0,0,0,0
943.16751,24522.35526,0,0,0,0,914,578,5,0
751.6452784,21046.0678,0,0,0,0,0,0,0,0
474.3663963,13756.62549,0,0,0,0,0,0,0,0
148.440737,742.203685,0,0,0,0,0,0,0,0
714.7537621,12865.56772,0,0,0,0,0,0,0,0
316.8373062,1584.186531,0,1,0,0,0,0,0,0
182.1339083,3460.544258,0,6,0,0,0,0,0,0
319.231867,3192.31867,0,0,0,0,0,0,0,0
396.7555192,5157.82175,0,0,0,0,0,0,0,0
398.2019538,9556.846891,0,0,0,0,0,0,0,0
232.0971785,6266.62382,0,0,0,0,0,0,0,0
277.6728051,5553.456102,0,0,0,0,0,0,0,0
811.7488421,5682.241895,0,3,1,0,0,0,0,0
882.4089183,10588.90702,0,0,0,0,0,0,0,0
901.5309049,0,0,0,0,0,0,0,0,0
46.76589088,748.2542541,0,0,0,0,0,0,0,0
392.8161797,10213.22067,0,0,0,0,0,0,0,0
181.8824499,1636.942049,0,0,0,0,0,0,0,0
977.9319849,10757.25183,0,0,0,0,0,0,0,0
41.55770087,83.11540174,0,0,0,0,0,0,0,0
678.5232437,4071.139462,0,0,0,0,0,0,0,0
372.6305921,5589.458882,0,0,0,0,0,0,0,0
799.5778281,19989.4457,0,3,0,0,0,0,0,0
484.5251802,7267.877703,0,0,0,0,0,0,0,0
946.4600977,6625.220684,0,0,0,0,0,0,0,0
319.9636238,8639.017843,0,0,0,0,0,0,0,0
371.9186482,4091.10513,0,1,0,0,0,0,0,0
273.716033,0,0,0,1,0,0,0,0,0
159.4396107,0,0,0,0,0,0,0,0,0
788.7822187,8676.604406,0,0,0,0,0,0,0,0
846.2701439,19464.21331,0,0,1,0,887,627,5,0
168.7113566,2193.247636,0,0,0,0,0,0,0,0
441.0135639,2205.06782,0,0,0,0,0,0,0,0
744.6895868,17872.55008,0,0,0,0,300,262,3,0
760.6500406,13691.70073,0,0,0,0,0,0,0,0
810.630845,0,0,0,0,0,0,0,0,0
524.936102,2624.68051,0,0,1,0,0,0,0,0
647.4947768,17482.35897,0,0,0,0,0,0,0,0
122.8653348,1720.114687,0,6,0,0,0,0,0,0
845.8661252,16917.3225,0,0,0,0,0,0,0,0
782.1991967,0,0,0,0,0,0,0,0,0
910.9723222,25507.22502,0,0,0,0,0,0,0,0
658.7874267,5929.08684,0,0,0,0,0,0,0,0
991.579151,8924.212359,0,0,0,0,0,0,0,0
871.8060259,6974.448207,0,0,0,0,0,0,0,0
327.4163952,8185.40988,0,0,0,0,0,0,0,0
429.0086695,11583.23408,0,6,0,0,0,0,0,0
779.4119429,5455.8836,0,0,1,0,0,0,0,0
144.5084207,2745.659993,0,0,0,0,0,0,0,0
27.36498221,82.09494663,0,0,1,0,0,0,0,0
495.2767375,3466.937163,0,0,0,0,0,0,0,0
310.8834545,5906.785636,0,1,0,0,0,0,0,0
250.2927395,4505.269311,0,0,0,0,0,0,0,0
688.0657549,11009.05208,0,3,0,0,0,0,0,0
781.4563208,21099.32066,0,0,0,0,0,0,0,0
256.6175924,7698.527772,0,0,0,0,0,0,0,0
352.9046012,8469.710429,0,0,1,0,0,0,0,0
338.7124806,10161.37442,0,0,0,0,0,0,0,0
58.28018867,1573.565094,0,3,0,0,0,0,0,0
343.7332555,2062.399533,0,0,0,0,0,0,0,0
657.1224342,1971.367303,0,0,0,0,0,0,0,0
422.6235945,0,0,2,0,0,0,0,0,0
756.9665502,2270.899651,0,0,0,0,0,0,0,0
120.1812469,2643.987432,0,0,0,0,0,0,0,0
495.2488059,9409.727312,0,0,0,0,0,0,0,0
368.8570316,368.8570316,0,0,0,0,0,0,0,0
188.2245886,4140.940949,0,0,0,0,0,0,0,0
353.5616111,4949.862555,0,0,0,0,0,0,0,0
128.0787809,2305.418056,0,6,0,0,0,0,0,0
376.2306515,376.2306515,0,0,0,0,0,0,0,0
573.2689118,2866.344559,0,0,0,0,0,0,0,0
397.4456063,1192.336819,0,1,0,0,0,0,0,0
818.1146311,3272.458524,0,0,1,0,0,0,0,0
86.25917878,431.2958939,0,0,0,0,0,0,0,0
12.11656356,24.23312712,0,0,0,0,0,0,0,0
451.4291253,3611.433002,0,6,0,0,0,0,0,0
786.1301824,6289.041459,0,0,0,0,0,0,0,0
646.8733196,5821.859876,0,0,0,0,0,0,0,0
833.1707047,9164.877752,0,0,1,0,0,0,0,0
382.8332843,11484.99853,0,0,0,0,0,0,0,0
890.379232,14246.06771,0,0,0,0,0,0,0,0
193.6272553,3678.917851,0,0,0,0,0,0,0,0
565.5108682,13572.26084,0,0,1,0,0,0,0,0
265.0921992,1325.460996,0,0,0,0,0,0,0,0
378.2879214,6052.606742,0,0,0,0,0,0,0,0
792.6205344,17437.65176,0,0,0,0,0,0,0,0
731.9122204,10978.68331,0,0,0,0,0,0,0,0
116.5746716,1865.194746,0,0,0,0,0,0,0,0
597.0732174,17315.1233,0,0,0,0,0,0,0,0
726.5115195,20342.32255,0,1,0,0,0,0,0,0
568.5612409,10234.10234,0,0,0,0,0,0,0,0
988.433194,5930.599164,0,0,0,0,0,0,0,0
659.2806386,15822.73533,0,0,0,0,0,0,0,0
929.008108,1858.016216,0,1,1,0,0,0,0,0
956.667046,2870.001138,0,0,0,0,0,0,0,0
390.6814073,8594.990961,0,0,0,0,0,0,0,0
103.4037403,723.8261821,0,1,0,0,0,0,0,0
386.2094866,6951.770759,0,0,1,0,0,0,0,0
740.7283284,8148.011612,0,1,0,0,0,0,0,0
182.1225364,182.1225364,0,0,1,0,0,0,0,0
661.1293849,7933.552619,0,0,1,0,0,0,0,0
387.5115487,3487.603938,0,0,0,0,0,0,0,0
439.7439477,7035.903163,0,0,0,0,0,0,0,0
890.92967,2672.78901,0,0,0,0,0,0,0,0
964.3739442,6750.617609,0,0,0,0,0,0,0,0
481.4849172,9629.698344,0,0,0,0,0,0,0,0
924.2411777,19409.06473,0,0,0,0,0,0,0,0
63.41630346,887.8282484,0,0,0,0,0,0,0,0
982.4389271,982.4389271,0,0,0,0,0,0,0,0
415.66026,2078.3013,0,0,0,0,0,0,0,0
879.8709184,21116.90204,0,0,1,0,0,0,0,0
373.561731,5603.425965,0,0,0,0,0,0,0,0
996.1517608,18926.88346,0,5,0,0,0,0,0,0
210.5474907,3158.212361,0,6,0,0,0,0,0,0
294.4925811,4122.896135,0,0,0,0,0,0,0,0
19.48443292,175.3598963,0,0,0,0,0,0,0,0
73.0108071,1460.216142,0,0,0,0,0,0,0,0
87.44954238,612.1467967,0,0,0,0,0,0,0,0
603.9166382,17513.58251,0,0,0,0,0,0,0,0
608.8474925,15221.18731,0,6,0,0,0,0,0,0
559.2212219,15098.97299,0,0,0,0,0,0,0,0
467.2969759,11215.12742,0,0,0,0,0,0,0,0
118.9442552,1784.163828,0,0,1,0,0,0,0,0
805.9274351,8059.274351,0,0,0,0,0,0,0,0
626.744488,14415.12322,0,0,0,0,0,0,0,0
475.8087008,475.8087008,0,0,0,0,0,0,0,0
428.4543912,3427.63513,0,0,0,0,0,0,0,0
693.3185274,11093.09644,0,0,0,0,0,0,0,0
525.7163649,11565.76003,0,0,0,0,0,0,0,0
650.7145049,9110.003069,0,0,0,0,518,111,4,0
787.6988103,13390.87978,0,0,0,0,0,0,0,0
848.7966143,13580.74583,0,0,0,0,0,0,0,0
381.131639,4573.579668,0,0,0,0,0,0,0,0
743.86216,16364.96752,0,3,1,0,0,0,0,0
635.3427991,6988.77079,0,0,1,0,0,0,0,0
645.5678794,15493.62911,0,0,0,0,0,0,0,0
467.7950189,7016.925284,0,0,0,0,0,0,0,0
929.0120296,20438.26465,0,0,0,0,0,0,0,0
976.6552765,4883.276383,0,0,0,0,0,0,0,0
693.0480238,4851.336167,0,0,0,0,0,0,0,0
483.0730371,9661.460742,0,1,0,0,0,0,0,0
814.8957685,22817.08152,0,0,1,0,0,0,0,0
949.9852058,1899.970412,0,0,0,0,0,0,0,0
819.8618239,13937.65101,0,0,0,0,0,0,0,0
154.0831148,770.415574,0,0,0,0,0,0,0,0
429.5354844,9879.316141,0,0,0,0,0,0,0,0
409.7290836,8194.581672,0,0,0,0,0,0,0,0
817.7718277,11448.80559,0,2,0,0,0,0,0,0
126.3353243,2779.377135,0,6,1,0,0,0,0,0
514.7619692,13383.8112,0,0,1,0,0,0,0,0
112.9319375,2710.3665,0,0,0,0,0,0,0,0
54.87488334,713.3734834,0,0,0,0,0,0,0,0
915.4291455,5492.574873,0,0,1,0,0,0,0,0
95.33892877,190.6778575,0,0,0,0,0,0,0,0
103.6754935,829.403948,0,0,0,0,0,0,0,0
514.2896857,7200.0556,0,0,0,0,0,0,0,0
923.3950076,5540.370046,0,0,0,0,0,0,0,0
817.6135612,4088.067806,0,0,0,0,0,0,0,0
481.9453317,7711.125307,0,0,0,0,0,0,0,0
898.3584046,2695.075214,0,0,1,0,0,0,0,0
69.24064807,830.8877768,0,0,0,0,0,0,0,0
233.0890461,6293.404245,0,0,0,0,0,0,0,0
458.6171583,4127.554425,0,0,0,0,0,0,0,0
734.596832,15426.53347,0,0,0,0,0,0,0,0
790.7685577,11861.52837,0,0,1,0,0,0,0,0
845.1468507,16902.93701,0,6,0,0,973,901,3,0
757.1109124,3028.44365,0,0,0,0,0,0,0,0
481.6808649,9633.617298,0,0,0,0,0,0,0,0
116.3972908,1396.76749,0,0,0,0,711,162,4,0
814.0844358,1628.168872,0,0,0,0,0,0,0,0
232.6919125,1163.459563,0,0,0,0,0,0,0,0
339.4638766,7128.741409,0,0,0,0,0,0,0,0
550.0379616,2200.151846,0,0,0,0,567,290,2,0
518.0113567,7770.170351,0,0,0,0,0,0,0,0
153.6048897,3993.727132,0,0,0,0,0,0,0,0
33.99299995,169.9649998,0,0,0,0,0,0,0,0
762.6317937,16015.26767,0,0,0,0,0,0,0,0
628.786596,12575.73192,0,0,1,0,0,0,0,0
682.4357355,5459.485884,0,0,0,0,0,0,0,0
895.3730738,15221.34225,0,0,0,0,0,0,0,0
521.2696927,14595.5514,0,0,0,0,0,0,0,0
764.7588233,9941.864703,0,0,0,0,0,0,0,0
594.8241401,13680.95522,0,0,1,0,0,0,0,0
712.9522206,3564.761103,0,0,0,0,0,0,0,0
234.8425112,469.6850224,0,0,0,0,0,0,0,0
572.3170137,572.3170137,0,0,0,0,0,0,0,0
24.32691445,48.6538289,0,0,0,0,0,0,0,0
973.3795552,23361.10932,0,0,1,0,0,0,0,0
891.0860737,18712.80755,0,1,0,0,0,0,0,0
183.9555042,3127.243571,0,0,0,0,0,0,0,0
344.5321318,0,0,0,0,0,0,0,0,0
19.53903013,175.8512712,0,0,0,0,0,0,0,0
620.756162,6828.317782,0,0,0,0,0,0,0,0
930.4706373,13026.58892,0,0,0,0,0,0,0,0
888.6081187,24881.02732,0,0,1,0,0,0,0,0
511.1327389,11244.92026,0,0,0,0,0,0,0,0
732.0550602,18301.37651,0,0,0,0,0,0,0,0
255.2421566,1531.45294,0,0,0,0,848,427,3,0
272.1838551,1360.919276,0,5,0,0,0,0,0,0
565.8359422,5658.359422,0,3,0,0,0,0,0,0
102.8428295,822.742636,0,0,0,0,0,0,0,0
392.1045883,6273.673413,0,0,1,0,0,0,0,0
849.2597068,19532.97326,0,0,0,0,0,0,0,0
435.1267301,6091.774221,0,0,0,0,0,0,0,0
939.2145426,16905.86177,0,4,0,0,0,0,0,0
725.7007233,18142.51808,0,0,0,0,0,0,0,0
524.6003824,11016.60803,0,6,0,0,0,0,0,0
776.5571053,23296.71316,0,0,0,0,0,0,0,0
560.1077238,5040.969514,0,0,0,0,0,0,0,0
31.98313625,767.59527,0,0,0,0,960,797,1,0
750.4253965,14258.08253,0,6,0,0,0,0,0,0
63.18989725,505.519178,0,0,0,0,0,0,0,0
721.6986676,15155.67202,0,0,0,0,0,0,0,0
453.7639089,12251.62554,0,0,1,0,0,0,0,0
470.9757801,0,0,0,0,0,0,0,0,0
446.1610923,8030.899661,0,0,0,0,0,0,0,0
405.7192491,1622.876996,0,0,0,0,0,0,0,0
31.98589702,959.5769106,0,0,0,0,0,0,0,0
399.1019888,11573.95768,0,0,0,0,0,0,0,0
810.32566,12965.21056,0,0,0,0,0,0,0,0
672.271008,19495.85923,0,0,0,0,0,0,0,0
567.6955957,1703.086787,0,1,1,0,0,0,0,0
713.0845649,18540.19869,0,0,0,0,0,0,0,0
431.0686329,6466.029494,0,0,0,0,0,0,0,0
482.5005335,482.5005335,0,0,0,0,0,0,0,0
16.65950174,49.97850522,0,0,0,0,0,0,0,0
190.2483713,3614.719055,0,0,0,0,0,0,0,0
978.5643211,15657.02914,0,0,0,0,0,0,0,0
81.20431704,893.2474874,0,1,1,0,0,0,0,0
636.2151218,6998.36634,0,0,0,0,0,0,0,0
727.0086514,9451.112468,0,5,0,0,0,0,0,0
473.3522347,5206.874582,0,0,0,0,0,0,0,0
283.4407225,6519.136618,0,0,0,0,0,0,0,0
24.95601486,324.4281932,0,6,0,0,0,0,0,0
850.2489533,19555.72593,0,1,0,0,0,0,0,0
299.2417184,3590.900621,0,0,0,0,0,0,0,0
750.3168353,8253.485188,0,0,0,0,0,0,0,0
45.92105992,1010.263318,0,0,0,0,0,0,0,0
941.0083382,21643.19178,0,0,0,0,0,0,0,0
502.5495754,9548.441933,0,0,0,0,0,0,0,0
722.2857293,18779.42896,0,0,0,0,0,0,0,0
317.9088594,953.7265782,0,1,0,0,0,0,0,0
834.155832,15848.96081,0,0,0,0,0,0,0,0
239.7769938,1918.21595,0,1,0,0,0,0,0,0
328.6023156,1314.409262,0,0,1,0,0,0,0,0
824.3204168,21432.33084,0,0,0,0,0,0,0,0
732.3022085,3661.511043,0,1,0,0,0,0,0,0
429.5235318,12456.18242,0,4,0,0,0,0,0,0
113.2221436,1924.776441,0,0,0,0,0,0,0,0
840.7247591,19336.66946,0,0,1,0,0,0,0,0
249.0311392,2241.280253,0,0,1,0,0,0,0,0
491.8827512,11313.30328,0,0,0,0,0,0,0,0
702.4076784,8428.892141,0,5,1,0,0,0,0,0
459.0749839,1836.299936,0,0,0,0,0,0,0,0
996.9899556,29909.69867,0,0,0,0,0,0,0,0
274.8996479,5223.09331,0,0,0,0,0,0,0,0
741.4572381,11863.31581,0,0,0,0,0,0,0,0
127.2155079,1017.724063,0,0,0,0,0,0,0,0
38.0402766,874.9263618,0,0,0,0,0,0,0,0
50.83438982,660.8470677,0,4,0,0,0,0,0,0
202.730433,1824.573897,0,0,0,0,0,0,0,0
949.6271332,9496.271332,0,0,0,0,978,317,5,0
537.1359722,13428.39931,0,0,0,0,0,0,0,0
460.9567371,4148.610634,0,0,0,0,0,0,0,0
994.9285126,11939.14215,0,0,0,0,0,0,0,0
280.3454896,3644.491365,0,0,0,0,0,0,0,0
958.8348316,6711.843821,0,0,1,0,0,0,0,0
10.2870976,92.5838784,0,0,0,0,0,0,0,0
938.9347668,11267.2172,0,0,1,0,0,0,0,0
843.7823392,843.7823392,0,0,0,0,0,0,0,0
62.11205876,1614.913528,0,0,0,0,0,0,0,0
589.5747668,5895.747668,0,0,0,0,0,0,0,0
61.70778001,925.6167002,0,0,0,0,0,0,0,0
343.0966197,2744.772958,0,0,1,0,0,0,0,0
164.0620783,4593.738192,0,0,0,0,0,0,0,0
698.636798,16767.28315,0,0,0,0,0,0,0,0
871.7108647,18305.92816,0,0,0,0,0,0,0,0
391.2685558,5477.759781,0,0,0,0,0,0,0,0
7.758253124,38.79126562,0,0,0,0,0,0,0,0
500.3304526,8505.617694,0,5,1,0,0,0,0,0
47.75391909,191.0156764,0,0,0,0,0,0,0,0
558.8552256,3353.131354,0,0,0,0,0,0,0,0
348.0586419,3480.586419,0,0,0,0,0,0,0,0
757.4775269,4544.865161,0,0,1,0,0,0,0,0
437.5927204,9627.039849,0,0,0,0,0,0,0,0
82.54574357,165.0914871,0,0,0,0,0,0,0,0
511.9425136,6143.310163,0,0,0,0,0,0,0,0
421.2381536,11373.43015,0,0,0,0,0,0,0,0
630.3569892,8194.64086,0,0,0,0,0,0,0,0
502.9128352,502.9128352,0,0,0,0,0,0,0,0
568.3385671,17050.15701,0,0,0,0,0,0,0,0
822.9564616,14813.21631,0,0,0,0,0,0,0,0
870.5566416,11317.23634,0,0,0,0,0,0,0,0
328.9732777,0,0,0,1,0,0,0,0,0
767.8942506,21501.03902,0,0,0,0,0,0,0,0
955.1462062,21968.36274,0,0,0,0,0,0,0,0
38.31793956,421.4973352,0,0,1,0,0,0,0,0
883.4894271,4417.447136,0,0,0,0,0,0,0,0
737.4980146,2949.992058,0,0,0,0,0,0,0,0
627.422978,15685.57445,0,0,1,0,0,0,0,0
797.1695872,7971.695872,0,0,0,0,0,0,0,0
246.4369025,7393.107075,0,0,0,0,0,0,0,0
292.1589083,4090.224716,0,0,0,0,0,0,0,0
165.0162926,2970.293267,0,0,0,0,0,0,0,0
67.79729971,135.5945994,0,0,0,0,0,0,0,0
410.0530134,3690.477121,0,0,1,0,0,0,0,0
233.0093329,1398.055997,0,0,0,0,0,0,0,0
324.0192286,9720.576858,0,0,1,0,0,0,0,0
540.2876139,7564.026595,0,4,0,0,990,870,9,0
189.0971083,1701.873975,0,0,0,0,0,0,0,0
838.7821171,15936.86022,0,0,0,0,0,0,0,0
596.9147366,13729.03894,0,5,0,0,0,0,0,0
481.0361589,481.0361589,0,0,0,0,0,0,0,0
584.8443969,9357.51035,0,0,1,0,0,0,0,0
113.1765074,3395.295222,0,1,0,0,0,0,0,0
951.9376899,13327.12766,0,0,0,0,0,0,0,0
8.535332698,68.28266158,0,0,0,0,0,0,0,0
361.2943464,2890.354771,0,0,0,0,0,0,0,0
815.6226545,12234.33982,0,6,0,0,0,0,0,0
63.53128808,1524.750914,0,0,0,0,0,0,0,0
632.2648965,13277.56283,0,0,0,0,0,0,0,0
335.6613759,9062.857149,0,0,0,0,0,0,0,0
112.0705386,1008.634847,0,0,0,0,0,0,0,0
802.0414507,6416.331606,0,0,0,0,0,0,0,0
522.6871792,14112.55384,0,0,0,0,0,0,0,0
696.4690413,12536.44274,0,0,0,0,0,0,0,0
284.0262146,7952.734009,0,0,0,0,0,0,0,0
38.57829463,385.7829463,0,6,0,0,0,0,0,0
185.8966072,743.5864288,0,0,0,0,0,0,0,0
190.7838116,5341.946725,0,1,1,0,0,0,0,0
252.1444222,2521.444222,0,0,0,0,0,0,0,0
322.0050953,8694.137573,0,0,1,0,0,0,0,0
307.977941,6467.536761,0,0,0,0,0,0,0,0
873.8507539,25341.67186,0,0,0,0,0,0,0,0
165.3446584,3637.582485,0,0,0,0,0,0,0,0
700.1409299,5601.127439,0,0,1,0,0,0,0,0
603.9016744,603.9016744,0,0,0,0,0,0,0,0
264.5317348,793.5952044,0,0,1,0,0,0,0,0
837.3455706,20096.29369,0,0,0,0,0,0,0,0
263.9556032,3167.467238,0,0,1,0,0,0,0,0
436.4014353,4800.415788,0,0,0,0,0,0,0,0
58.18715332,465.4972266,0,0,0,0,0,0,0,0
162.2226155,4704.45585,0,0,0,0,0,0,0,0
569.2906429,17078.71929,0,0,0,0,0,0,0,0
932.4336525,27040.57592,0,0,0,0,0,0,0,0
678.4494561,10176.74184,0,0,0,0,0,0,0,0
209.6078722,3353.725955,0,3,0,0,0,0,0,0
952.6647002,11431.9764,0,0,0,0,0,0,0,0
279.604699,6710.512776,0,0,0,0,0,0,0,0
178.6585626,1786.585626,0,0,1,0,0,0,0,0
627.6895646,8787.653904,0,0,1,0,0,0,0,0
867.6411337,9544.052471,0,0,1,0,0,0,0,0
257.6572172,515.3144344,0,0,0,0,0,0,0,0
115.0419,2185.7961,0,0,1,0,0,0,0,0
284.9072453,1994.350717,0,0,0,0,0,0,0,0
327.8155022,7539.756551,0,0,0,0,0,0,0,0
518.5164208,518.5164208,0,0,0,0,0,0,0,0
401.3528479,6421.645566,0,6,0,0,0,0,0,0
905.331187,20822.6173,0,0,0,0,0,0,0,0
389.0008474,1945.004237,0,6,0,0,0,0,0,0
934.7738683,4673.869342,0,2,0,0,0,0,0,0
64.31012403,1157.582233,0,0,0,0,857,430,3,0
295.0708672,5016.204742,0,0,1,0,0,0,0,0
884.2648313,22990.88561,0,1,0,0,0,0,0,0
352.5356844,1762.678422,0,0,0,0,0,0,0,0
26.43904462,317.2685354,0,0,0,0,0,0,0,0
919.7619086,4598.809543,0,6,0,0,0,0,0,0
203.8653551,5504.364588,0,2,0,0,0,0,0,0
455.9176044,9574.269692,0,0,0,0,0,0,0,0
441.8568378,10604.56411,0,0,1,0,0,0,0,0
68.58988014,1989.106524,0,0,1,0,0,0,0,0
479.5747504,11030.21926,0,0,0,0,0,0,0,0
191.6656695,3066.650712,0,0,0,0,0,0,0,0
199.4412882,4387.70834,0,3,0,0,0,0,0,0
76.06204286,380.3102143,0,0,0,0,0,0,0,0
528.7603986,13747.77036,0,0,0,0,0,0,0,0
430.1120321,2150.560161,0,0,0,0,0,0,0,0
494.4066902,9393.727114,0,0,0,0,0,0,0,0
387.2406781,2323.444069,0,0,0,0,0,0,0,0
909.9951914,4549.975957,0,0,1,0,0,0,0,0
940.367187,20688.07811,0,0,0,0,0,0,0,0
531.585269,3721.096883,0,0,0,0,0,0,0,0
749.3877784,3746.938892,0,0,1,0,0,0,0,0
92.05381255,1104.645751,0,0,0,0,0,0,0,0
592.5324992,17183.44248,0,0,0,0,0,0,0,0
422.4603638,6759.365821,0,0,0,0,0,0,0,0
823.5050933,4117.525467,0,0,0,0,0,0,0,0
758.3940605,6067.152484,0,0,1,0,0,0,0,0
531.894202,11701.67244,0,0,0,0,0,0,0,0
558.9086915,8942.539064,0,0,0,0,0,0,0,0
758.8877891,18213.30694,0,3,0,0,585,532,9,0
579.1963571,8108.748999,0,0,0,0,0,0,0,0
431.1312199,12933.9366,0,0,1,0,0,0,0,0
431.368519,0,0,0,0,0,0,0,0,0
917.5927545,7340.742036,0,0,1,0,0,0,0,0
402.6196637,402.6196637,0,0,0,0,0,0,0,0
358.5397442,5019.556419,0,0,0,0,0,0,0,0
260.1594928,5723.508842,0,0,0,0,0,0,0,0
224.0124751,4480.249502,0,3,1,0,0,0,0,0
4.356148418,74.05452311,0,4,0,0,0,0,0,0
833.6263879,6669.011103,0,0,0,0,0,0,0,0
199.0600513,5971.801539,0,0,0,0,0,0,0,0
495.4434824,11890.64358,0,0,1,0,0,0,0,0
412.3565517,824.7131034,0,0,0,0,0,0,0,0
705.5256721,3527.628361,0,0,0,0,0,0,0,0
370.9786167,1483.914467,0,0,0,0,0,0,0,0
190.2148683,3423.867629,0,0,1,0,0,0,0,0
901.5686162,18932.94094,0,0,0,0,0,0,0,0
774.4893897,13166.31962,0,0,1,0,0,0,0,0
825.8796778,17343.47323,0,0,0,0,0,0,0,0
300.6612525,3307.273778,0,0,0,0,0,0,0,0
934.6828083,1869.365617,0,0,0,0,0,0,0,0
956.7858535,20092.50292,0,0,0,0,0,0,0,0
851.6197176,5961.338023,0,0,0,0,0,0,0,0
459.0788916,1377.236675,0,0,0,0,0,0,0,0
786.5492573,2359.647772,0,0,0,0,0,0,0,0
920.7459531,24860.14073,0,0,0,0,0,0,0,0
177.2136591,3189.845864,0,1,0,0,0,0,0,0
407.1509492,5292.96234,0,0,0,0,0,0,0,0
258.8284607,1035.313843,0,0,1,0,0,0,0,0
726.5779279,10172.09099,0,0,0,0,0,0,0,0
155.6496242,311.2992484,0,0,0,0,0,0,0,0
210.497371,5683.429017,0,1,0,0,0,0,0,0
817.8080635,7360.272572,0,0,0,0,0,0,0,0
662.0194461,15888.46671,0,0,0,0,0,0,0,0
